timestamp,commit,os,arch,threads,operation,scenario,size,time_us
1784529180,bcd0d69c,windows,x86_64,4,flatten,baseline,large,4.302
1784529180,bcd0d69c,windows,x86_64,4,flatten,all_transforms,medium,12.462
1784529180,bcd0d69c,windows,x86_64,4,flatten,regex_replacements,medium,8.377
1784529180,bcd0d69c,windows,x86_64,4,unflatten,baseline,medium,13.499
1784529180,bcd0d69c,windows,x86_64,4,normal,baseline,medium,6.130
1784529180,bcd0d69c,windows,x86_64,4,roundtrip,baseline,medium,13.803
1784529180,bcd0d69c,windows,x86_64,4,batch_flatten,parallel,10,27.152
1784529180,bcd0d69c,windows,x86_64,4,batch_flatten,parallel,100,101.567
1784529180,bcd0d69c,windows,x86_64,4,batch_flatten,sequential,100,135.188
1784529122,bcd0d69c,linux,x86_64,4,flatten,baseline,small,2.218
1784529122,bcd0d69c,linux,x86_64,4,flatten,baseline,medium,4.070
1784529122,bcd0d69c,linux,x86_64,4,flatten,baseline,large,5.848
1784529122,bcd0d69c,linux,x86_64,4,flatten,all_transforms,medium,15.079
1784529122,bcd0d69c,linux,x86_64,4,flatten,regex_replacements,medium,10.090
1784529122,bcd0d69c,linux,x86_64,4,unflatten,baseline,medium,15.520
1784529122,bcd0d69c,linux,x86_64,4,normal,baseline,medium,7.430
1784529122,bcd0d69c,linux,x86_64,4,roundtrip,baseline,medium,15.550
1784529122,bcd0d69c,linux,x86_64,4,batch_flatten,parallel,10,21.923
1784529122,bcd0d69c,linux,x86_64,4,batch_flatten,parallel,100,109.403
1784529122,bcd0d69c,linux,x86_64,4,batch_flatten,sequential,100,210.877
1784537389,ffc7fb45,macos,aarch64,3,flatten,baseline,small,1.568
1784537389,ffc7fb45,macos,aarch64,3,flatten,baseline,medium,3.239
1784537389,ffc7fb45,macos,aarch64,3,flatten,baseline,large,5.193
1784537389,ffc7fb45,macos,aarch64,3,flatten,all_transforms,medium,12.580
1784537389,ffc7fb45,macos,aarch64,3,flatten,regex_replacements,medium,9.676
1784537389,ffc7fb45,macos,aarch64,3,unflatten,baseline,medium,12.265
1784537389,ffc7fb45,macos,aarch64,3,normal,baseline,medium,6.330
1784537389,ffc7fb45,macos,aarch64,3,roundtrip,baseline,medium,13.942
1784537389,ffc7fb45,macos,aarch64,3,batch_flatten,parallel,10,39.879
1784537389,ffc7fb45,macos,aarch64,3,batch_flatten,parallel,100,194.790
1784537389,ffc7fb45,macos,aarch64,3,batch_flatten,sequential,100,167.345
1784537431,ffc7fb45,windows,x86_64,4,flatten,baseline,small,2.378
1784537431,ffc7fb45,windows,x86_64,4,flatten,baseline,medium,3.688
1784537431,ffc7fb45,windows,x86_64,4,flatten,baseline,large,5.372
1784537431,ffc7fb45,windows,x86_64,4,flatten,all_transforms,medium,16.013
1784537431,ffc7fb45,windows,x86_64,4,flatten,regex_replacements,medium,10.667
1784537431,ffc7fb45,windows,x86_64,4,unflatten,baseline,medium,17.243
1784537431,ffc7fb45,windows,x86_64,4,normal,baseline,medium,7.400
1784537431,ffc7fb45,windows,x86_64,4,roundtrip,baseline,medium,17.110
1784537431,ffc7fb45,windows,x86_64,4,batch_flatten,parallel,10,40.460
1784537431,ffc7fb45,windows,x86_64,4,batch_flatten,parallel,100,130.387
1784537431,ffc7fb45,windows,x86_64,4,batch_flatten,sequential,100,175.417
1784537366,ffc7fb45,linux,x86_64,4,flatten,baseline,small,1.500
1784537366,ffc7fb45,linux,x86_64,4,flatten,baseline,medium,2.617
1784537366,ffc7fb45,linux,x86_64,4,flatten,baseline,large,4.037
1784537366,ffc7fb45,linux,x86_64,4,flatten,all_transforms,medium,10.690
1784537366,ffc7fb45,linux,x86_64,4,flatten,regex_replacements,medium,7.256
1784537366,ffc7fb45,linux,x86_64,4,unflatten,baseline,medium,11.933
1784537366,ffc7fb45,linux,x86_64,4,normal,baseline,medium,5.047
1784537366,ffc7fb45,linux,x86_64,4,roundtrip,baseline,medium,11.815
1784537366,ffc7fb45,linux,x86_64,4,batch_flatten,parallel,10,18.627
1784537366,ffc7fb45,linux,x86_64,4,batch_flatten,parallel,100,77.837
1784537366,ffc7fb45,linux,x86_64,4,batch_flatten,sequential,100,131.742
1784926695,4be4f393,macos,aarch64,3,flatten,baseline,small,1.387
1784926695,4be4f393,macos,aarch64,3,flatten,baseline,medium,2.648
1784926695,4be4f393,macos,aarch64,3,flatten,baseline,large,4.166
1784926695,4be4f393,macos,aarch64,3,flatten,all_transforms,medium,11.189
1784926695,4be4f393,macos,aarch64,3,flatten,regex_replacements,medium,9.548
1784926695,4be4f393,macos,aarch64,3,unflatten,baseline,medium,12.499
1784926695,4be4f393,macos,aarch64,3,normal,baseline,medium,5.399
1784926695,4be4f393,macos,aarch64,3,roundtrip,baseline,medium,14.778
1784926695,4be4f393,macos,aarch64,3,batch_flatten,parallel,10,51.751
1784926695,4be4f393,macos,aarch64,3,batch_flatten,parallel,100,153.873
1784926695,4be4f393,macos,aarch64,3,batch_flatten,sequential,100,107.645
1784926755,4be4f393,windows,x86_64,4,flatten,baseline,small,1.748
1784926755,4be4f393,windows,x86_64,4,flatten,baseline,medium,3.188
1784926755,4be4f393,windows,x86_64,4,flatten,baseline,large,4.662
1784926755,4be4f393,windows,x86_64,4,flatten,all_transforms,medium,15.403
1784926755,4be4f393,windows,x86_64,4,flatten,regex_replacements,medium,10.211
1784926755,4be4f393,windows,x86_64,4,unflatten,baseline,medium,17.035
1784926755,4be4f393,windows,x86_64,4,normal,baseline,medium,6.905
1784926755,4be4f393,windows,x86_64,4,roundtrip,baseline,medium,17.203
1784926755,4be4f393,windows,x86_64,4,batch_flatten,parallel,10,38.527
1784926755,4be4f393,windows,x86_64,4,batch_flatten,parallel,100,117.781
1784926755,4be4f393,windows,x86_64,4,batch_flatten,sequential,100,144.300
1784926661,4be4f393,linux,x86_64,4,flatten,baseline,small,1.898
1784926661,4be4f393,linux,x86_64,4,flatten,baseline,medium,3.135
1784926661,4be4f393,linux,x86_64,4,flatten,baseline,large,4.855
1784926661,4be4f393,linux,x86_64,4,flatten,all_transforms,medium,14.612
1784926661,4be4f393,linux,x86_64,4,flatten,regex_replacements,medium,9.252
1784926661,4be4f393,linux,x86_64,4,unflatten,baseline,medium,14.433
1784926661,4be4f393,linux,x86_64,4,normal,baseline,medium,6.498
1784926661,4be4f393,linux,x86_64,4,roundtrip,baseline,medium,14.539
1784926661,4be4f393,linux,x86_64,4,batch_flatten,parallel,10,21.321
1784926661,4be4f393,linux,x86_64,4,batch_flatten,parallel,100,98.230
1784926661,4be4f393,linux,x86_64,4,batch_flatten,sequential,100,190.904
1784937320,b5c7e930,macos,aarch64,3,flatten,baseline,small,1.252
1784937320,b5c7e930,macos,aarch64,3,flatten,baseline,medium,1.988
1784937320,b5c7e930,macos,aarch64,3,flatten,baseline,large,3.860
1784937320,b5c7e930,macos,aarch64,3,flatten,all_transforms,medium,14.022
1784937320,b5c7e930,macos,aarch64,3,flatten,regex_replacements,medium,8.834
1784937320,b5c7e930,macos,aarch64,3,unflatten,baseline,medium,11.849
1784937320,b5c7e930,macos,aarch64,3,normal,baseline,medium,5.628
1784937320,b5c7e930,macos,aarch64,3,roundtrip,baseline,medium,11.181
1784937320,b5c7e930,macos,aarch64,3,batch_flatten,parallel,10,14.740
1784937320,b5c7e930,macos,aarch64,3,batch_flatten,parallel,100,58.236
1784937320,b5c7e930,macos,aarch64,3,batch_flatten,sequential,100,94.647
1784937402,b5c7e930,windows,x86_64,4,flatten,baseline,small,1.855
1784937402,b5c7e930,windows,x86_64,4,flatten,baseline,medium,3.236
1784937402,b5c7e930,windows,x86_64,4,flatten,baseline,large,4.692
1784937402,b5c7e930,windows,x86_64,4,flatten,all_transforms,medium,15.916
1784937402,b5c7e930,windows,x86_64,4,flatten,regex_replacements,medium,10.440
1784937402,b5c7e930,windows,x86_64,4,unflatten,baseline,medium,15.905
1784937402,b5c7e930,windows,x86_64,4,normal,baseline,medium,7.812
1784937402,b5c7e930,windows,x86_64,4,roundtrip,baseline,medium,15.792
1784937402,b5c7e930,windows,x86_64,4,batch_flatten,parallel,10,51.657
1784937402,b5c7e930,windows,x86_64,4,batch_flatten,parallel,100,136.329
1784937402,b5c7e930,windows,x86_64,4,batch_flatten,sequential,100,147.683
1784937362,b5c7e930,linux,x86_64,4,flatten,baseline,small,1.780
1784937362,b5c7e930,linux,x86_64,4,flatten,baseline,medium,3.085
1784937362,b5c7e930,linux,x86_64,4,flatten,baseline,large,4.708
1784937362,b5c7e930,linux,x86_64,4,flatten,all_transforms,medium,14.016
1784937362,b5c7e930,linux,x86_64,4,flatten,regex_replacements,medium,9.114
1784937362,b5c7e930,linux,x86_64,4,unflatten,baseline,medium,14.016
1784937362,b5c7e930,linux,x86_64,4,normal,baseline,medium,6.507
1784937362,b5c7e930,linux,x86_64,4,roundtrip,baseline,medium,14.084
1784937362,b5c7e930,linux,x86_64,4,batch_flatten,parallel,10,22.172
1784937362,b5c7e930,linux,x86_64,4,batch_flatten,parallel,100,94.457
1784937362,b5c7e930,linux,x86_64,4,batch_flatten,sequential,100,163.458
1784953852,5b211f11,macos,aarch64,3,flatten,baseline,small,1.182
1784953852,5b211f11,macos,aarch64,3,flatten,baseline,medium,1.855
1784953852,5b211f11,macos,aarch64,3,flatten,baseline,large,2.877
1784953852,5b211f11,macos,aarch64,3,flatten,all_transforms,medium,9.080
1784953852,5b211f11,macos,aarch64,3,flatten,regex_replacements,medium,6.310
1784953852,5b211f11,macos,aarch64,3,unflatten,baseline,medium,9.264
1784953852,5b211f11,macos,aarch64,3,normal,baseline,medium,4.240
1784953852,5b211f11,macos,aarch64,3,roundtrip,baseline,medium,9.649
1784953852,5b211f11,macos,aarch64,3,batch_flatten,parallel,10,14.727
1784953852,5b211f11,macos,aarch64,3,batch_flatten,parallel,100,92.797
1784953852,5b211f11,macos,aarch64,3,batch_flatten,sequential,100,109.383
1784953950,5b211f11,windows,x86_64,4,flatten,baseline,small,1.870
1784953950,5b211f11,windows,x86_64,4,flatten,baseline,medium,3.247
1784953950,5b211f11,windows,x86_64,4,flatten,baseline,large,5.391
1784953950,5b211f11,windows,x86_64,4,flatten,all_transforms,medium,16.729
1784953950,5b211f11,windows,x86_64,4,flatten,regex_replacements,medium,11.357
1784953950,5b211f11,windows,x86_64,4,unflatten,baseline,medium,17.043
1784953950,5b211f11,windows,x86_64,4,normal,baseline,medium,9.377
1784953950,5b211f11,windows,x86_64,4,roundtrip,baseline,medium,16.636
1784953950,5b211f11,windows,x86_64,4,batch_flatten,parallel,10,36.181
1784953950,5b211f11,windows,x86_64,4,batch_flatten,parallel,100,151.425
1784953950,5b211f11,windows,x86_64,4,batch_flatten,sequential,100,165.552
1784953835,5b211f11,linux,x86_64,4,flatten,baseline,small,1.798
1784953835,5b211f11,linux,x86_64,4,flatten,baseline,medium,3.078
1784953835,5b211f11,linux,x86_64,4,flatten,baseline,large,4.661
1784953835,5b211f11,linux,x86_64,4,flatten,all_transforms,medium,13.966
1784953835,5b211f11,linux,x86_64,4,flatten,regex_replacements,medium,9.202
1784953835,5b211f11,linux,x86_64,4,unflatten,baseline,medium,13.995
1784953835,5b211f11,linux,x86_64,4,normal,baseline,medium,6.610
1784953835,5b211f11,linux,x86_64,4,roundtrip,baseline,medium,13.886
1784953835,5b211f11,linux,x86_64,4,batch_flatten,parallel,10,20.193
1784953835,5b211f11,linux,x86_64,4,batch_flatten,parallel,100,94.626
1784953835,5b211f11,linux,x86_64,4,batch_flatten,sequential,100,163.393
1784954676,b666b575,macos,aarch64,3,flatten,baseline,small,1.128
1784954676,b666b575,macos,aarch64,3,flatten,baseline,medium,1.793
1784954676,b666b575,macos,aarch64,3,flatten,baseline,large,2.798
1784954676,b666b575,macos,aarch64,3,flatten,all_transforms,medium,8.681
1784954676,b666b575,macos,aarch64,3,flatten,regex_replacements,medium,6.032
1784954676,b666b575,macos,aarch64,3,unflatten,baseline,medium,8.888
1784954676,b666b575,macos,aarch64,3,normal,baseline,medium,4.095
1784954676,b666b575,macos,aarch64,3,roundtrip,baseline,medium,8.961
1784954676,b666b575,macos,aarch64,3,batch_flatten,parallel,10,14.930
1784954676,b666b575,macos,aarch64,3,batch_flatten,parallel,100,59.534
1784954676,b666b575,macos,aarch64,3,batch_flatten,sequential,100,95.192
1784954791,b666b575,windows,x86_64,4,flatten,baseline,small,1.720
1784954791,b666b575,windows,x86_64,4,flatten,baseline,medium,2.719
1784954791,b666b575,windows,x86_64,4,flatten,baseline,large,4.346
1784954791,b666b575,windows,x86_64,4,flatten,all_transforms,medium,16.002
1784954791,b666b575,windows,x86_64,4,flatten,regex_replacements,medium,9.844
1784954791,b666b575,windows,x86_64,4,unflatten,baseline,medium,14.379
1784954791,b666b575,windows,x86_64,4,normal,baseline,medium,7.308
1784954791,b666b575,windows,x86_64,4,roundtrip,baseline,medium,14.541
1784954791,b666b575,windows,x86_64,4,batch_flatten,parallel,10,43.750
1784954791,b666b575,windows,x86_64,4,batch_flatten,parallel,100,139.974
1784954791,b666b575,windows,x86_64,4,batch_flatten,sequential,100,148.847
1784954727,b666b575,linux,x86_64,4,flatten,baseline,small,1.798
1784954727,b666b575,linux,x86_64,4,flatten,baseline,medium,3.108
1784954727,b666b575,linux,x86_64,4,flatten,baseline,large,4.658
1784954727,b666b575,linux,x86_64,4,flatten,all_transforms,medium,14.145
1784954727,b666b575,linux,x86_64,4,flatten,regex_replacements,medium,9.237
1784954727,b666b575,linux,x86_64,4,unflatten,baseline,medium,13.869
1784954727,b666b575,linux,x86_64,4,normal,baseline,medium,6.516
1784954727,b666b575,linux,x86_64,4,roundtrip,baseline,medium,13.769
1784954727,b666b575,linux,x86_64,4,batch_flatten,parallel,10,21.461
1784954727,b666b575,linux,x86_64,4,batch_flatten,parallel,100,96.289
1784954727,b666b575,linux,x86_64,4,batch_flatten,sequential,100,162.504
1784955404,345d1775,macos,aarch64,3,flatten,baseline,small,1.434
1784955404,345d1775,macos,aarch64,3,flatten,baseline,medium,1.945
1784955404,345d1775,macos,aarch64,3,flatten,baseline,large,2.939
1784955404,345d1775,macos,aarch64,3,flatten,all_transforms,medium,10.165
1784955404,345d1775,macos,aarch64,3,flatten,regex_replacements,medium,6.632
1784955404,345d1775,macos,aarch64,3,unflatten,baseline,medium,11.065
1784955404,345d1775,macos,aarch64,3,normal,baseline,medium,4.836
1784955404,345d1775,macos,aarch64,3,roundtrip,baseline,medium,10.145
1784955404,345d1775,macos,aarch64,3,batch_flatten,parallel,10,20.431
1784955404,345d1775,macos,aarch64,3,batch_flatten,parallel,100,79.299
1784955404,345d1775,macos,aarch64,3,batch_flatten,sequential,100,108.970
1784955553,345d1775,windows,x86_64,4,flatten,baseline,small,1.247
1784955553,345d1775,windows,x86_64,4,flatten,baseline,medium,2.060
1784955553,345d1775,windows,x86_64,4,flatten,baseline,large,3.108
1784955553,345d1775,windows,x86_64,4,flatten,all_transforms,medium,9.843
1784955553,345d1775,windows,x86_64,4,flatten,regex_replacements,medium,6.689
1784955553,345d1775,windows,x86_64,4,unflatten,baseline,medium,10.300
1784955553,345d1775,windows,x86_64,4,normal,baseline,medium,4.930
1784955553,345d1775,windows,x86_64,4,roundtrip,baseline,medium,9.915
1784955553,345d1775,windows,x86_64,4,batch_flatten,parallel,10,40.030
1784955553,345d1775,windows,x86_64,4,batch_flatten,parallel,100,103.061
1784955553,345d1775,windows,x86_64,4,batch_flatten,sequential,100,107.972
1784955488,345d1775,linux,x86_64,4,flatten,baseline,small,1.772
1784955488,345d1775,linux,x86_64,4,flatten,baseline,medium,3.071
1784955488,345d1775,linux,x86_64,4,flatten,baseline,large,5.296
1784955488,345d1775,linux,x86_64,4,flatten,all_transforms,medium,14.003
1784955488,345d1775,linux,x86_64,4,flatten,regex_replacements,medium,9.418
1784955488,345d1775,linux,x86_64,4,unflatten,baseline,medium,13.901
1784955488,345d1775,linux,x86_64,4,normal,baseline,medium,6.558
1784955488,345d1775,linux,x86_64,4,roundtrip,baseline,medium,13.965
1784955488,345d1775,linux,x86_64,4,batch_flatten,parallel,10,21.990
1784955488,345d1775,linux,x86_64,4,batch_flatten,parallel,100,94.079
1784955488,345d1775,linux,x86_64,4,batch_flatten,sequential,100,164.861
1785032811,d722b285,macos,aarch64,3,flatten,baseline,small,1.127
1785032811,d722b285,macos,aarch64,3,flatten,baseline,medium,1.779
1785032811,d722b285,macos,aarch64,3,flatten,baseline,large,2.797
1785032811,d722b285,macos,aarch64,3,flatten,all_transforms,medium,8.640
1785032811,d722b285,macos,aarch64,3,flatten,regex_replacements,medium,6.027
1785032811,d722b285,macos,aarch64,3,unflatten,baseline,medium,9.053
1785032811,d722b285,macos,aarch64,3,normal,baseline,medium,3.892
1785032811,d722b285,macos,aarch64,3,roundtrip,baseline,medium,11.414
1785032811,d722b285,macos,aarch64,3,batch_flatten,parallel,10,15.799
1785032811,d722b285,macos,aarch64,3,batch_flatten,parallel,100,60.538
1785032811,d722b285,macos,aarch64,3,batch_flatten,sequential,100,95.979
1785032886,d722b285,windows,x86_64,4,flatten,baseline,small,1.921
1785032886,d722b285,windows,x86_64,4,flatten,baseline,medium,3.100
1785032886,d722b285,windows,x86_64,4,flatten,baseline,large,4.765
1785032886,d722b285,windows,x86_64,4,flatten,all_transforms,medium,16.193
1785032886,d722b285,windows,x86_64,4,flatten,regex_replacements,medium,10.376
1785032886,d722b285,windows,x86_64,4,unflatten,baseline,medium,15.996
1785032886,d722b285,windows,x86_64,4,normal,baseline,medium,7.639
1785032886,d722b285,windows,x86_64,4,roundtrip,baseline,medium,15.939
1785032886,d722b285,windows,x86_64,4,batch_flatten,parallel,10,47.388
1785032886,d722b285,windows,x86_64,4,batch_flatten,parallel,100,133.317
1785032886,d722b285,windows,x86_64,4,batch_flatten,sequential,100,156.810
1785033152,d722b285,linux,x86_64,4,flatten,baseline,small,1.712
1785033152,d722b285,linux,x86_64,4,flatten,baseline,medium,2.967
1785033152,d722b285,linux,x86_64,4,flatten,baseline,large,4.516
1785033152,d722b285,linux,x86_64,4,flatten,all_transforms,medium,13.596
1785033152,d722b285,linux,x86_64,4,flatten,regex_replacements,medium,8.855
1785033152,d722b285,linux,x86_64,4,unflatten,baseline,medium,13.690
1785033152,d722b285,linux,x86_64,4,normal,baseline,medium,6.286
1785033152,d722b285,linux,x86_64,4,roundtrip,baseline,medium,13.713
1785033152,d722b285,linux,x86_64,4,batch_flatten,parallel,10,20.351
1785033152,d722b285,linux,x86_64,4,batch_flatten,parallel,100,91.609
1785033152,d722b285,linux,x86_64,4,batch_flatten,sequential,100,152.247
1785144593,4b1f7dfe,macos,aarch64,3,flatten,baseline,small,1.183
1785144593,4b1f7dfe,macos,aarch64,3,flatten,baseline,medium,1.784
1785144593,4b1f7dfe,macos,aarch64,3,flatten,baseline,large,2.995
1785144593,4b1f7dfe,macos,aarch64,3,flatten,all_transforms,medium,9.110
1785144593,4b1f7dfe,macos,aarch64,3,flatten,regex_replacements,medium,6.644
1785144593,4b1f7dfe,macos,aarch64,3,unflatten,baseline,medium,9.630
1785144593,4b1f7dfe,macos,aarch64,3,normal,baseline,medium,3.997
1785144593,4b1f7dfe,macos,aarch64,3,roundtrip,baseline,medium,9.019
1785144593,4b1f7dfe,macos,aarch64,3,batch_flatten,parallel,10,16.616
1785144593,4b1f7dfe,macos,aarch64,3,batch_flatten,parallel,100,89.046
1785144593,4b1f7dfe,macos,aarch64,3,batch_flatten,sequential,100,104.738
1785144616,4b1f7dfe,windows,x86_64,4,flatten,baseline,small,2.163
1785144616,4b1f7dfe,windows,x86_64,4,flatten,baseline,medium,3.193
1785144616,4b1f7dfe,windows,x86_64,4,flatten,baseline,large,4.956
1785144616,4b1f7dfe,windows,x86_64,4,flatten,all_transforms,medium,16.754
1785144616,4b1f7dfe,windows,x86_64,4,flatten,regex_replacements,medium,11.295
1785144616,4b1f7dfe,windows,x86_64,4,unflatten,baseline,medium,20.254
1785144616,4b1f7dfe,windows,x86_64,4,normal,baseline,medium,8.666
1785144616,4b1f7dfe,windows,x86_64,4,roundtrip,baseline,medium,15.699
1785144616,4b1f7dfe,windows,x86_64,4,batch_flatten,parallel,10,32.392
1785144616,4b1f7dfe,windows,x86_64,4,batch_flatten,parallel,100,133.549
1785144616,4b1f7dfe,windows,x86_64,4,batch_flatten,sequential,100,154.776
1785144571,4b1f7dfe,linux,x86_64,4,flatten,baseline,small,1.713
1785144571,4b1f7dfe,linux,x86_64,4,flatten,baseline,medium,2.909
1785144571,4b1f7dfe,linux,x86_64,4,flatten,baseline,large,4.878
1785144571,4b1f7dfe,linux,x86_64,4,flatten,all_transforms,medium,13.732
1785144571,4b1f7dfe,linux,x86_64,4,flatten,regex_replacements,medium,8.957
1785144571,4b1f7dfe,linux,x86_64,4,unflatten,baseline,medium,13.698
1785144571,4b1f7dfe,linux,x86_64,4,normal,baseline,medium,6.349
1785144571,4b1f7dfe,linux,x86_64,4,roundtrip,baseline,medium,13.695
1785144571,4b1f7dfe,linux,x86_64,4,batch_flatten,parallel,10,20.376
1785144571,4b1f7dfe,linux,x86_64,4,batch_flatten,parallel,100,95.954
1785144571,4b1f7dfe,linux,x86_64,4,batch_flatten,sequential,100,157.754
1785147255,1dedc145,macos,aarch64,3,flatten,baseline,small,1.441
1785147255,1dedc145,macos,aarch64,3,flatten,baseline,medium,2.181
1785147255,1dedc145,macos,aarch64,3,flatten,baseline,large,3.584
1785147255,1dedc145,macos,aarch64,3,flatten,all_transforms,medium,11.895
1785147255,1dedc145,macos,aarch64,3,flatten,regex_replacements,medium,8.578
1785147255,1dedc145,macos,aarch64,3,unflatten,baseline,medium,9.772
1785147255,1dedc145,macos,aarch64,3,normal,baseline,medium,4.772
1785147255,1dedc145,macos,aarch64,3,roundtrip,baseline,medium,13.078
1785147255,1dedc145,macos,aarch64,3,batch_flatten,parallel,10,81.319
1785147255,1dedc145,macos,aarch64,3,batch_flatten,parallel,100,136.292
1785147255,1dedc145,macos,aarch64,3,batch_flatten,sequential,100,115.107
1785147332,1dedc145,windows,x86_64,4,flatten,baseline,small,1.898
1785147332,1dedc145,windows,x86_64,4,flatten,baseline,medium,3.265
1785147332,1dedc145,windows,x86_64,4,flatten,baseline,large,4.872
1785147332,1dedc145,windows,x86_64,4,flatten,all_transforms,medium,17.979
1785147332,1dedc145,windows,x86_64,4,flatten,regex_replacements,medium,10.287
1785147332,1dedc145,windows,x86_64,4,unflatten,baseline,medium,15.864
1785147332,1dedc145,windows,x86_64,4,normal,baseline,medium,7.555
1785147332,1dedc145,windows,x86_64,4,roundtrip,baseline,medium,15.626
1785147332,1dedc145,windows,x86_64,4,batch_flatten,parallel,10,48.770
1785147332,1dedc145,windows,x86_64,4,batch_flatten,parallel,100,131.939
1785147332,1dedc145,windows,x86_64,4,batch_flatten,sequential,100,147.777
1785147281,1dedc145,linux,x86_64,4,flatten,baseline,small,1.692
1785147281,1dedc145,linux,x86_64,4,flatten,baseline,medium,2.966
1785147281,1dedc145,linux,x86_64,4,flatten,baseline,large,4.519
1785147281,1dedc145,linux,x86_64,4,flatten,all_transforms,medium,13.862
1785147281,1dedc145,linux,x86_64,4,flatten,regex_replacements,medium,8.931
1785147281,1dedc145,linux,x86_64,4,unflatten,baseline,medium,13.839
1785147281,1dedc145,linux,x86_64,4,normal,baseline,medium,6.250
1785147281,1dedc145,linux,x86_64,4,roundtrip,baseline,medium,13.837
1785147281,1dedc145,linux,x86_64,4,batch_flatten,parallel,10,22.634
1785147281,1dedc145,linux,x86_64,4,batch_flatten,parallel,100,96.158
1785147281,1dedc145,linux,x86_64,4,batch_flatten,sequential,100,151.913
1785180721,7acd7e52,macos,aarch64,3,flatten,baseline,small,1.168
1785180721,7acd7e52,macos,aarch64,3,flatten,baseline,medium,1.909
1785180721,7acd7e52,macos,aarch64,3,flatten,baseline,large,3.301
1785180721,7acd7e52,macos,aarch64,3,flatten,all_transforms,medium,9.465
1785180721,7acd7e52,macos,aarch64,3,flatten,regex_replacements,medium,8.074
1785180721,7acd7e52,macos,aarch64,3,unflatten,baseline,medium,9.765
1785180721,7acd7e52,macos,aarch64,3,normal,baseline,medium,4.579
1785180721,7acd7e52,macos,aarch64,3,roundtrip,baseline,medium,12.535
1785180721,7acd7e52,macos,aarch64,3,batch_flatten,parallel,10,19.644
1785180721,7acd7e52,macos,aarch64,3,batch_flatten,parallel,100,81.493
1785180721,7acd7e52,macos,aarch64,3,batch_flatten,sequential,100,106.122
1785180728,7acd7e52,windows,x86_64,4,flatten,baseline,small,1.797
1785180728,7acd7e52,windows,x86_64,4,flatten,baseline,medium,3.094
1785180728,7acd7e52,windows,x86_64,4,flatten,baseline,large,4.797
1785180728,7acd7e52,windows,x86_64,4,flatten,all_transforms,medium,16.074
1785180728,7acd7e52,windows,x86_64,4,flatten,regex_replacements,medium,10.171
1785180728,7acd7e52,windows,x86_64,4,unflatten,baseline,medium,16.082
1785180728,7acd7e52,windows,x86_64,4,normal,baseline,medium,7.402
1785180728,7acd7e52,windows,x86_64,4,roundtrip,baseline,medium,16.230
1785180728,7acd7e52,windows,x86_64,4,batch_flatten,parallel,10,48.500
1785180728,7acd7e52,windows,x86_64,4,batch_flatten,parallel,100,133.711
1785180728,7acd7e52,windows,x86_64,4,batch_flatten,sequential,100,153.786
1785180668,7acd7e52,linux,x86_64,4,flatten,baseline,small,1.567
1785180668,7acd7e52,linux,x86_64,4,flatten,baseline,medium,2.761
1785180668,7acd7e52,linux,x86_64,4,flatten,baseline,large,4.275
1785180668,7acd7e52,linux,x86_64,4,flatten,all_transforms,medium,12.661
1785180668,7acd7e52,linux,x86_64,4,flatten,regex_replacements,medium,8.710
1785180668,7acd7e52,linux,x86_64,4,unflatten,baseline,medium,13.846
1785180668,7acd7e52,linux,x86_64,4,normal,baseline,medium,6.358
1785180668,7acd7e52,linux,x86_64,4,roundtrip,baseline,medium,14.114
1785180668,7acd7e52,linux,x86_64,4,batch_flatten,parallel,10,21.233
1785180668,7acd7e52,linux,x86_64,4,batch_flatten,parallel,100,89.447
1785180668,7acd7e52,linux,x86_64,4,batch_flatten,sequential,100,150.009
1785182740,b43a160c,macos,aarch64,3,flatten,baseline,small,1.301
1785182740,b43a160c,macos,aarch64,3,flatten,baseline,medium,2.545
1785182740,b43a160c,macos,aarch64,3,flatten,baseline,large,4.443
1785182740,b43a160c,macos,aarch64,3,flatten,all_transforms,medium,12.844
1785182740,b43a160c,macos,aarch64,3,flatten,regex_replacements,medium,8.146
1785182740,b43a160c,macos,aarch64,3,unflatten,baseline,medium,12.617
1785182740,b43a160c,macos,aarch64,3,normal,baseline,medium,5.401
1785182740,b43a160c,macos,aarch64,3,roundtrip,baseline,medium,13.033
1785182740,b43a160c,macos,aarch64,3,batch_flatten,parallel,10,127.777
1785182740,b43a160c,macos,aarch64,3,batch_flatten,parallel,100,369.514
1785182740,b43a160c,macos,aarch64,3,batch_flatten,sequential,100,136.897
1785182819,b43a160c,windows,x86_64,4,flatten,baseline,small,1.766
1785182819,b43a160c,windows,x86_64,4,flatten,baseline,medium,2.999
1785182819,b43a160c,windows,x86_64,4,flatten,baseline,large,4.559
1785182819,b43a160c,windows,x86_64,4,flatten,all_transforms,medium,15.729
1785182819,b43a160c,windows,x86_64,4,flatten,regex_replacements,medium,10.329
1785182819,b43a160c,windows,x86_64,4,unflatten,baseline,medium,16.535
1785182819,b43a160c,windows,x86_64,4,normal,baseline,medium,7.661
1785182819,b43a160c,windows,x86_64,4,roundtrip,baseline,medium,16.077
1785182819,b43a160c,windows,x86_64,4,batch_flatten,parallel,10,39.531
1785182819,b43a160c,windows,x86_64,4,batch_flatten,parallel,100,120.536
1785182819,b43a160c,windows,x86_64,4,batch_flatten,sequential,100,145.274
